id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at
1545,327,2021,1,79.45,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1546,327,2021,2,54.88,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1547,327,2022,1,68.43,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1548,327,2022,2,95.34,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1549,327,2023,1,70.15,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1550,327,2023,2,84.4,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1551,327,2024,1,78.8,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1552,327,2024,2,68.31,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1553,328,2021,1,70.14,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1554,328,2021,2,74.0,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1555,329,2021,1,47.39,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1556,329,2021,2,83.36,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1557,329,2022,1,70.58,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1558,329,2022,2,83.78,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1559,329,2023,1,76.66,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1560,329,2023,2,70.05,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1561,329,2024,1,74.37,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1562,329,2024,2,74.41,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1563,330,2021,1,89.71,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1564,330,2021,2,72.75,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1565,330,2022,1,75.46,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1566,330,2022,2,56.86,16,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1567,330,2023,1,71.44,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1568,330,2023,2,89.45,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1569,330,2024,1,77.15,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1570,330,2024,2,59.03,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1571,332,2021,1,60.31,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1572,332,2021,2,63.1,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1573,333,2021,1,84.0,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1574,333,2021,2,82.52,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1575,333,2022,1,30.55,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1576,333,2022,2,71.02,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1577,333,2023,1,73.77,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1578,333,2023,2,60.45,16,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1579,334,2021,1,67.31,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1580,334,2021,2,87.97,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1581,334,2022,1,76.91,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1582,334,2022,2,66.01,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1583,335,2021,1,69.75,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1584,335,2021,2,69.27,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1585,335,2022,1,75.38,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1586,335,2022,2,54.84,20,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1587,335,2023,1,63.96,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1588,335,2023,2,84.42,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1589,337,2021,1,71.13,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1590,337,2021,2,61.8,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1591,337,2022,1,62.3,20,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1592,337,2022,2,80.65,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1593,337,2023,1,65.79,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1594,337,2023,2,78.13,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1595,339,2021,1,64.48,17,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1596,339,2021,2,58.44,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1597,339,2022,1,74.93,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1598,339,2022,2,70.83,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1599,339,2023,1,80.22,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1600,339,2023,2,82.61,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1601,339,2024,1,67.7,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1602,339,2024,2,76.19,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1603,340,2021,1,67.33,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1604,340,2021,2,79.6,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1605,340,2022,1,74.8,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1606,340,2022,2,64.51,19,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1607,340,2023,1,63.51,16,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1608,340,2023,2,75.22,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1609,340,2024,1,85.95,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1610,340,2024,2,82.82,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1611,340,2025,1,60.68,20,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
1612,340,2025,2,61.95,15,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1613,341,2021,1,63.71,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1614,341,2021,2,64.84,15,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1615,342,2021,1,50.2,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1616,342,2021,2,81.48,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1617,342,2022,1,66.53,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1618,342,2022,2,77.54,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1619,342,2023,1,68.21,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1620,342,2023,2,71.72,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1621,344,2021,1,63.78,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1622,344,2021,2,71.66,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1623,344,2022,1,61.55,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1624,344,2022,2,71.75,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1625,344,2023,1,89.49,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1626,344,2023,2,78.25,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1627,344,2024,1,75.49,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1628,344,2024,2,56.16,16,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1629,345,2021,1,78.81,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1630,345,2021,2,79.97,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1631,345,2022,1,75.22,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1632,345,2022,2,74.57,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1633,345,2023,1,70.32,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1634,345,2023,2,79.79,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1635,346,2021,1,88.76,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1636,346,2021,2,75.97,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1637,346,2022,1,60.34,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1638,346,2022,2,61.26,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1639,347,2021,1,80.71,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1640,347,2021,2,60.44,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1641,347,2022,1,74.41,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1642,347,2022,2,67.85,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1643,347,2023,1,59.13,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1644,347,2023,2,81.99,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1645,348,2021,1,80.48,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1646,348,2021,2,55.73,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1647,349,2021,1,77.78,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1648,349,2021,2,76.02,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1649,349,2022,1,82.05,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1650,349,2022,2,74.0,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1651,349,2023,1,89.12,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1652,349,2023,2,70.48,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1653,350,2021,1,68.73,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1654,350,2021,2,60.3,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1655,351,2021,1,60.79,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1656,351,2021,2,59.71,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1657,351,2022,1,74.62,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1658,351,2022,2,68.77,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1659,351,2023,1,75.97,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1660,351,2023,2,57.49,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1661,351,2024,1,61.73,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1662,351,2024,2,61.53,18,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1663,352,2021,1,98.03,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1664,352,2021,2,70.01,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1665,352,2022,1,71.2,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1666,352,2022,2,71.07,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1667,352,2023,1,90.63,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1668,352,2023,2,52.64,16,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1669,354,2021,1,71.28,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1670,354,2021,2,52.53,17,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1671,354,2022,1,43.44,18,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1672,354,2022,2,63.19,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1673,355,2021,1,76.95,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1674,355,2021,2,62.43,17,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1675,355,2022,1,76.75,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1676,355,2022,2,73.28,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1677,355,2023,1,70.33,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1678,355,2023,2,87.18,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1679,356,2021,1,64.85,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1680,356,2021,2,76.57,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1681,356,2022,1,50.36,20,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1682,356,2022,2,73.19,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1683,356,2023,1,68.91,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1684,356,2023,2,57.81,15,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1685,356,2024,1,76.78,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1686,356,2024,2,63.13,15,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1687,356,2025,1,92.79,18,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1688,356,2025,2,42.79,15,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-06-15T00:00:00
1689,357,2021,1,74.98,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1690,357,2021,2,72.51,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1691,357,2022,1,68.63,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1692,357,2022,2,65.65,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1693,357,2023,1,72.82,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1694,357,2023,2,84.75,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1695,360,2021,1,51.93,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1696,360,2021,2,62.33,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1697,361,2021,1,59.4,15,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1698,361,2021,2,58.83,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1699,361,2022,1,76.11,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1700,361,2022,2,79.07,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1701,362,2021,1,84.78,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1702,362,2021,2,79.26,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1703,362,2022,1,80.23,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1704,362,2022,2,55.06,18,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1705,362,2023,1,89.8,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1706,362,2023,2,69.48,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1707,362,2024,1,84.4,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1708,362,2024,2,55.49,17,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1709,363,2021,1,69.1,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1710,363,2021,2,83.32,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1711,363,2022,1,72.34,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1712,363,2022,2,62.95,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1713,363,2023,1,87.72,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1714,363,2023,2,57.94,16,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1715,363,2024,1,71.75,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1716,363,2024,2,79.68,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1717,363,2025,1,97.15,16,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1718,363,2025,2,66.5,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1719,364,2021,1,68.68,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1720,364,2021,2,66.66,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1721,364,2022,1,74.86,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1722,364,2022,2,79.06,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1723,364,2023,1,85.12,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1724,364,2023,2,81.07,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1725,364,2024,1,66.03,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1726,364,2024,2,81.76,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1727,365,2021,1,73.1,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1728,365,2021,2,80.94,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1729,365,2022,1,81.63,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1730,365,2022,2,91.56,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1731,366,2021,1,67.74,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1732,366,2021,2,65.45,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1733,367,2021,1,77.37,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1734,367,2021,2,86.19,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1735,367,2022,1,72.7,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1736,367,2022,2,86.97,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1737,367,2023,1,80.28,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1738,367,2023,2,69.59,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1739,368,2021,1,78.76,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1740,368,2021,2,66.78,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1741,368,2022,1,74.86,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1742,368,2022,2,59.12,16,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1743,368,2023,1,71.18,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1744,368,2023,2,84.0,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1745,369,2021,1,81.21,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1746,369,2021,2,79.45,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1747,369,2022,1,75.45,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1748,369,2022,2,73.92,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1749,370,2021,1,56.8,19,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1750,370,2021,2,69.53,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1751,370,2022,1,74.19,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1752,370,2022,2,58.51,16,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1753,370,2023,1,50.98,20,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1754,370,2023,2,85.55,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1755,370,2024,1,72.61,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1756,370,2024,2,74.52,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1757,371,2021,1,78.67,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1758,371,2021,2,60.21,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1759,371,2022,1,67.16,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1760,371,2022,2,90.05,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1761,371,2023,1,66.14,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1762,371,2023,2,68.81,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1763,371,2024,1,63.97,15,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1764,371,2024,2,63.11,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1765,371,2025,1,85.27,16,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1766,371,2025,2,42.28,20,2,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-06-15T00:00:00
1767,371,2026,1,66.52,16,0,PROMOTED,,2026/2027,6,PROMOTED,2027-01-15T00:00:00
1768,371,2026,2,74.7,18,0,PROMOTED,,2026/2027,6,PROMOTED,2027-06-15T00:00:00
1769,372,2021,1,92.36,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1770,372,2021,2,58.38,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1771,372,2022,1,56.33,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1772,372,2022,2,61.68,19,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1773,374,2021,1,80.42,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1774,374,2021,2,73.5,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1775,374,2022,1,54.69,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1776,374,2022,2,73.19,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1777,374,2023,1,90.62,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1778,374,2023,2,75.17,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1779,377,2021,1,73.97,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1780,377,2021,2,74.7,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1781,377,2022,1,76.97,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1782,377,2022,2,56.79,15,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1783,377,2023,1,69.22,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1784,377,2023,2,69.84,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1785,377,2024,1,66.2,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1786,377,2024,2,80.23,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1787,378,2021,1,64.39,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1788,378,2021,2,67.68,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1789,379,2021,1,56.88,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1790,379,2021,2,76.54,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1791,379,2022,1,83.3,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1792,379,2022,2,67.67,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1793,380,2021,1,81.69,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1794,380,2021,2,70.24,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1795,381,2021,1,41.67,15,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1796,381,2021,2,71.38,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1797,381,2022,1,69.89,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1798,381,2022,2,73.24,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
